incidentId,incidentName,incidentType,disasterNumber,declarationType,declarationTitle,maId,maAmendNumber,actionId,maType,supportFunction,priority,region,stt,agencyId,agency,authority,dateReceived,dateRequired,popStartDate,popEndDate,dateObligated,obligationAmount,sttCostSharePct,fedCostSharePct,sttCostShareAmt,fedCostShareAmt,maPopStartDate,maPopEndDate,maSttCostSharePct,maFedCostSharePct,maSttCostShareAmount,maFedCostShareAmount,maPriority,assistanceRequested,statementOfWork,id,hash,lastRefresh
2023090401,Tropical Cyclone Lee,Hurricane,3598.0,EM,HURRICANE LEE,3598EMMECOE-LRD01,4,476623,FOS,3,High,1,ME,COE-LRD,"COE, LAKES & RIVER DIVISION",Stafford Act,2024-08-28T00:00:00.000Z,2024-08-28T00:00:00.000Z,2023-09-12T00:00:00.000Z,2023-09-20T00:00:00.000Z,2024-08-28T00:00:00.000Z,-500000.0,0.0,1.0,0.0,-500000.0,2023-09-12T00:00:00.000Z,2023-09-20T00:00:00.000Z,0.0,1.0,0.0,-500000.0,High,"Amendment #4  De-obligate $500,000 IAW USACE ULO validation for 2024-08-20
Amendment #3: De-obligate $600,000 IAW USACE ULO validation for 01JUL2024 and change FEMA PM to Craig Beaulac.
Amendment #2: De-obligate $200,000 IAW agency request dated 20 March 2024.
Amendment #1:  Partial closeout request from USACE and de-obligation of $1,000,000. 
-------------------------------------------------
This is a reissuance of MA-23090401-COE-LRD-01:  Pre-position temporary emergency power resources to Region 1.","As directed by and in coordination with FEMA, US Army Corps of Engineers (USACE) will pre-position temporary power support assets for emergency power generation to the affected area in support of disaster operations. 
Initial requirement is for two type IV temporary power support assets.
Assets provided by FEMA will be returned to the Distribution Center (DC)/Remote Storage Site (RSS) stock Fully Mission Capable (FMC).  FEMA will supply or coordinate the acquisition of generators and associated Bill of Materials (BOM) (e.g. wires, connectors and load banks).  
Work includes providing personnel and equipment at the Federal/State staging area.  When directed by FEMA, USACE will conduct generator pre-installation operations.  USACE is responsible for providing personnel and/or equipment necessary to accomplish the mission including but not limited to Subject Matter Experts, members of the Planning and Response Team (PRT), 249th Engineer Battalion, DTOS and ACI contractor.
ADDITIONAL NOTES from FEMA:
--- MA task orders (MATOs) may be issued by FEMA for specific requirements, personnel, location(s), date(s), and duration of assignment(s). 
--- Agencies will be reimbursed for all eligible expenses pursuant to 44 CFR. Supporting documentation is required for reimbursement.
--- All equipment and supply purchases must be coordinated with FEMA.  If approved, documentation is necessary to ensure reimbursement. 
--- Activation of agency command center(s), if required, must be coordinated with FEMA as a separate MA.   
--- The mission-assigned agency is responsible for ensuring that all activity is properly authorized, goods are received, services are provided, and that costs are reasonable and supported by documentation maintained by the respective agency 
--- MAs shall be considered for closure after 180 days with no financial activity in accordance with FEMA CFO Bulletin #157. For MAs still operationally open, requests for additional obligations may be withheld if no invoicing, ULO Validation, or additional justification has been provided.",a1a3bbcb-dd65-4d5e-85ba-79670aca3983,a94f2a477f542257d194c7d6d80566a393a68db0,2024-08-28T23:24:50.016Z
2024072801,Tropical Storm Debby,Tropical Storm,3605.0,EM,TROPICAL STORM DEBBY,3605EMFLUSDA-APH01,1,475132,FOS,11,Normal,4,FL,USDA-APH,USDA-APHIS (ANIM/PLANT HEALTH,Stafford Act,2024-08-09T00:00:00.000Z,2024-08-09T00:00:00.000Z,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,2024-08-09T00:00:00.000Z,0.0,0.0,1.0,0.0,0.0,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,0.0,1.0,0.0,0.0,Normal,"Amendment 1: Change POP to 8/9/24 to align with the operational completion date. 
USDA liaison(s) to the NRCC, FEMA teams, or other facilities","As directed by and in coordination with FEMA, US Dept of Agriculture (USDA) will provide appropriate personnel to the NRCC, FEMA teams, or other facilities in support of disaster operations.
Requirements from FEMA:
1. MA task orders (MATOs) may be issued by FEMA for specific requirements, personnel, location(s), date(s), and duration of assignment(s). 
2. Agencies may be reimbursed for all eligible expenses pursuant to 44 CFR. Supporting documentation is required for reimbursement. Work that falls within the statutory authority of the performing Federal agency is not eligible for FEMA reimbursement.
3. All equipment and supply purchases must be coordinated with FEMA.  If approved, documentation is necessary to ensure reimbursement. 
4. Activation of agency command center(s), if required, must be coordinated with FEMA as a separate MA.   
5. The mission-assigned agency is responsible for ensuring that all activity is properly authorized, goods are received, services are provided, and that costs are reasonable and supported by documentation maintained by the respective agency. 
6. MAs shall be considered for fiscal closure or reduction of obligations 180 days after the projected end date in accordance with the FEMA Policy 104-010-3. For MAs still operationally open, requests for additional obligations may be withheld if no invoicing, ULO Validation, or additional justification has been provided.
7. Prior to departing disaster operations, provide FEMA with details on status of any ongoing actions, property disposition (if applicable), and Financial/Program points of contact.
8. Sharing of Personally Identifiable Information (PII) between the agencies is not authorized by this MA. The agencies must complete an Information Sharing Access Agreement (ISAA), an Interconnection Security Agreement (ISA) and/or a Privacy Threshold Analysis (PTA), if required by either Agency, before data is transferred between the agencies.",0da938c9-973b-4d75-8ea0-edd78b152e6b,4be75d0674cb62499074007250bb79028cde844a,2024-08-27T18:24:53.439Z
2024072801,Tropical Storm Debby,Tropical Storm,3605.0,EM,TROPICAL STORM DEBBY,3605EMFLUSDA-APH01,0,474548,FOS,11,Normal,4,FL,USDA-APH,USDA-APHIS (ANIM/PLANT HEALTH,Stafford Act,2024-08-05T00:00:00.000Z,2024-08-05T00:00:00.000Z,2024-08-05T00:00:00.000Z,2024-08-12T00:00:00.000Z,2024-08-06T00:00:00.000Z,3000.0,0.0,1.0,0.0,3000.0,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,0.0,1.0,0.0,3000.0,Normal,"USDA liaison(s) to the NRCC, FEMA teams, or other facilities","As directed by and in coordination with FEMA, US Dept of Agriculture (USDA) will provide appropriate personnel to the NRCC, FEMA teams, or other facilities in support of disaster operations.
Requirements from FEMA:
1. MA task orders (MATOs) may be issued by FEMA for specific requirements, personnel, location(s), date(s), and duration of assignment(s). 
2. Agencies may be reimbursed for all eligible expenses pursuant to 44 CFR. Supporting documentation is required for reimbursement. Work that falls within the statutory authority of the performing Federal agency is not eligible for FEMA reimbursement.
3. All equipment and supply purchases must be coordinated with FEMA.  If approved, documentation is necessary to ensure reimbursement. 
4. Activation of agency command center(s), if required, must be coordinated with FEMA as a separate MA.   
5. The mission-assigned agency is responsible for ensuring that all activity is properly authorized, goods are received, services are provided, and that costs are reasonable and supported by documentation maintained by the respective agency. 
6. MAs shall be considered for fiscal closure or reduction of obligations 180 days after the projected end date in accordance with the FEMA Policy 104-010-3. For MAs still operationally open, requests for additional obligations may be withheld if no invoicing, ULO Validation, or additional justification has been provided.
7. Prior to departing disaster operations, provide FEMA with details on status of any ongoing actions, property disposition (if applicable), and Financial/Program points of contact.
8. Sharing of Personally Identifiable Information (PII) between the agencies is not authorized by this MA. The agencies must complete an Information Sharing Access Agreement (ISAA), an Interconnection Security Agreement (ISA) and/or a Privacy Threshold Analysis (PTA), if required by either Agency, before data is transferred between the agencies.",a21f0f93-bbe6-4995-8a56-3fe9c712da45,a0e972c85056d54adf5617322253e1e172fea280,2024-08-27T18:24:53.439Z
2024072801,Tropical Storm Debby,Tropical Storm,3605.0,EM,TROPICAL STORM DEBBY,3605EMFLHUD01,2,475521,FOS,6,Normal,4,FL,HUD,HUD (ADMIN SUPPORT OFFICES),Stafford Act,2024-08-13T00:00:00.000Z,2024-08-13T00:00:00.000Z,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,2024-08-14T00:00:00.000Z,-3000.0,0.0,1.0,0.0,-3000.0,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,0.0,1.0,0.0,-3000.0,Normal,"Amendment 2: This MA is replaced by MA # 4806DR-FL-HUD- 01. The full $3,000.00 is included in the re-issued mission.
Amendment 1: Change POP to 8/9/24 to align with the operational completion date. 
Activate HUD to NRCC or other teams and facilitate","As directed by and in coordination with FEMA Housing $ Urban Development (HUD) will provide appropriate personnel to NRCC, or others teams and facilities as requested.
Funding for HUD command center(s), if authorized by FEMA, will be provided under a separate MA.
Requirements from FEMA:
1. MA task orders (MATOs) may be issued by FEMA for specific requirements, personnel, location(s), date(s), and duration of assignment(s). 
2. Agencies may be reimbursed for all eligible expenses pursuant to 44 CFR. Supporting documentation is required for reimbursement. Work that falls within the statutory authority of the performing Federal agency is not eligible for FEMA reimbursement.
3. All equipment and supply purchases must be coordinated with FEMA.  If approved, documentation is necessary to ensure reimbursement. 
4. Activation of agency command center(s), if required, must be coordinated with FEMA as a separate MA.   
5. The mission-assigned agency is responsible for ensuring that all activity is properly authorized, goods are received, services are provided, and that costs are reasonable and supported by documentation maintained by the respective agency. 
6. MAs shall be considered for fiscal closure or reduction of obligations 180 days after the projected end date in accordance with the FEMA Policy 104-010-3. For MAs still operationally open, requests for additional obligations may be withheld if no invoicing, ULO Validation, or additional justification has been provided.
7. Prior to departing disaster operations, provide FEMA with details on status of any ongoing actions, property disposition (if applicable), and Financial/Program points of contact.
8. Sharing of Personally Identifiable Information (PII) between the agencies is not authorized by this MA. The agencies must complete an Information Sharing Access Agreement (ISAA), an Interconnection Security Agreement (ISA) and/or a Privacy Threshold Analysis (PTA), if required by either Agency, before data is transferred between the agencies.
",ce803b47-a428-4e15-beb4-2179bb2f022d,412e6f8ec02f430554b227f11f09a70fe88bf4e1,2024-08-27T18:24:53.439Z
2024072801,Tropical Storm Debby,Tropical Storm,3605.0,EM,TROPICAL STORM DEBBY,3605EMFLHUD01,1,475157,FOS,6,Normal,4,FL,HUD,HUD (ADMIN SUPPORT OFFICES),Stafford Act,2024-08-09T00:00:00.000Z,2024-08-09T00:00:00.000Z,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,2024-08-09T00:00:00.000Z,0.0,0.0,1.0,0.0,0.0,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,0.0,1.0,0.0,0.0,Normal,"Amendment 1: Change POP to 8/9/24 to align with the operational completion date. 
Activate HUD to NRCC or other teams and facilitate","As directed by and in coordination with FEMA Housing $ Urban Development (HUD) will provide appropriate personnel to NRCC, or others teams and facilities as requested.
Funding for HUD command center(s), if authorized by FEMA, will be provided under a separate MA.
Requirements from FEMA:
1. MA task orders (MATOs) may be issued by FEMA for specific requirements, personnel, location(s), date(s), and duration of assignment(s). 
2. Agencies may be reimbursed for all eligible expenses pursuant to 44 CFR. Supporting documentation is required for reimbursement. Work that falls within the statutory authority of the performing Federal agency is not eligible for FEMA reimbursement.
3. All equipment and supply purchases must be coordinated with FEMA.  If approved, documentation is necessary to ensure reimbursement. 
4. Activation of agency command center(s), if required, must be coordinated with FEMA as a separate MA.   
5. The mission-assigned agency is responsible for ensuring that all activity is properly authorized, goods are received, services are provided, and that costs are reasonable and supported by documentation maintained by the respective agency. 
6. MAs shall be considered for fiscal closure or reduction of obligations 180 days after the projected end date in accordance with the FEMA Policy 104-010-3. For MAs still operationally open, requests for additional obligations may be withheld if no invoicing, ULO Validation, or additional justification has been provided.
7. Prior to departing disaster operations, provide FEMA with details on status of any ongoing actions, property disposition (if applicable), and Financial/Program points of contact.
8. Sharing of Personally Identifiable Information (PII) between the agencies is not authorized by this MA. The agencies must complete an Information Sharing Access Agreement (ISAA), an Interconnection Security Agreement (ISA) and/or a Privacy Threshold Analysis (PTA), if required by either Agency, before data is transferred between the agencies.
",22f6a8f5-031a-42ae-8120-70d4b1708009,70bf6a875086c65265a821d5fd7ac530ba41053a,2024-08-27T18:24:53.439Z
2018072401,CARR FIRE,Fire,4382.0,DR,WILDFIRES AND HIGH WINDS,4382DRCAFPS01,0,265907,FOS,13,High,9,CA,FPS,FEDERAL PROTECTIVE SERVICE,Stafford Act,2018-08-06T00:00:00.000Z,2018-08-05T00:00:00.000Z,2018-08-05T00:00:00.000Z,2018-09-05T00:00:00.000Z,2018-08-07T00:00:00.000Z,300000.0,0.0,1.0,0.0,300000.0,2018-08-05T00:00:00.000Z,2018-09-30T00:00:00.000Z,0.0,1.0,0.0,300000.0,High,Activate FPS to DR-4382 to Contract security officers to support the FEMA Security Manager (SM) ,"As directed by an in coordination with FEMA, Federal Protective Service (FPS) will provide appropriate physical security of FEMA facilities based on FEMA security standards, policies, and practices.

MA task orders may be issued by FEMA for specific requirements, personnel, location(s), date(s), and duration of assignment(s).

All equipment and supply purchases must be coordinated with FEMA. Prior FAO approval is necessary to ensure reimbursement.

Agencies will be reimbursed for all eligible expenses pursuant to 44 CFR. Supporting documentation is required for reimbursement.
 
The mission assigned agency is responsible for ensuring that all activity is properly authorized, goods are received, services are provided, and that costs are reasonable and supported by documentation maintained by the respective agencies.

 MAs shall be considered for closure after 180 days with no financial activity in accordance with FEMA CFO Bulletin #157. 

For MAs still operationally open, requests for additional obligations may be withheld if no invoicing, ULO Validation, or additional justification has been provided.",cbb449c5-8c1f-4130-97d5-e192c533c885,1c52fc117cb7fad511d5818d6f64fd7dbb698c90,2024-08-27T18:24:53.439Z
2024072801,Tropical Storm Debby,Tropical Storm,3605.0,EM,TROPICAL STORM DEBBY,3605EMFLHUD01,0,474567,FOS,6,Normal,4,FL,HUD,HUD (ADMIN SUPPORT OFFICES),Stafford Act,2024-08-05T00:00:00.000Z,2024-08-05T00:00:00.000Z,2024-08-05T00:00:00.000Z,2024-08-12T00:00:00.000Z,2024-08-06T00:00:00.000Z,3000.0,0.0,1.0,0.0,3000.0,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,0.0,1.0,0.0,3000.0,Normal,Activate HUD to NRCC or other teams and facilitate,"As directed by and in coordination with FEMA Housing $ Urban Development (HUD) will provide appropriate personnel to NRCC, or others teams and facilities as requested.
Funding for HUD command center(s), if authorized by FEMA, will be provided under a separate MA.
Requirements from FEMA:
1. MA task orders (MATOs) may be issued by FEMA for specific requirements, personnel, location(s), date(s), and duration of assignment(s). 
2. Agencies may be reimbursed for all eligible expenses pursuant to 44 CFR. Supporting documentation is required for reimbursement. Work that falls within the statutory authority of the performing Federal agency is not eligible for FEMA reimbursement.
3. All equipment and supply purchases must be coordinated with FEMA.  If approved, documentation is necessary to ensure reimbursement. 
4. Activation of agency command center(s), if required, must be coordinated with FEMA as a separate MA.   
5. The mission-assigned agency is responsible for ensuring that all activity is properly authorized, goods are received, services are provided, and that costs are reasonable and supported by documentation maintained by the respective agency. 
6. MAs shall be considered for fiscal closure or reduction of obligations 180 days after the projected end date in accordance with the FEMA Policy 104-010-3. For MAs still operationally open, requests for additional obligations may be withheld if no invoicing, ULO Validation, or additional justification has been provided.
7. Prior to departing disaster operations, provide FEMA with details on status of any ongoing actions, property disposition (if applicable), and Financial/Program points of contact.
8. Sharing of Personally Identifiable Information (PII) between the agencies is not authorized by this MA. The agencies must complete an Information Sharing Access Agreement (ISAA), an Interconnection Security Agreement (ISA) and/or a Privacy Threshold Analysis (PTA), if required by either Agency, before data is transferred between the agencies.
",af5a2697-5bf3-4917-9273-1d50ddfa40aa,e9693f9984e5338868f29a099b3d178ec39e11f7,2024-08-27T18:24:53.439Z
2024072801,Tropical Storm Debby,Tropical Storm,3605.0,EM,TROPICAL STORM DEBBY,3605EMFLHHS-ASPR01,2,475551,FOS,8,Normal,4,FL,HHS-ASPR,HHS-ASPR (ASST SEC/PREP-RESP),Stafford Act,2024-08-13T00:00:00.000Z,2024-08-13T00:00:00.000Z,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,2024-08-14T00:00:00.000Z,-3000.0,0.0,1.0,0.0,-3000.0,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,0.0,1.0,0.0,-3000.0,Normal,"Amendment 2: This MA is replaced by MA # 4806DR-FL-HHS-ASPR- 02. The full $3,000.00  is included in the re-issued mission.
Amendment 1: Change POP to 8/9/24 to align with the operational completion date.
Activate HHS to NRCC","As directed by and in coordination with FEMA, Health &amp; Human Services (HHS) will provide appropriate personnel to the NRCC and other teams/facilities to support FEMA disaster operations.
Requirements from FEMA:
1. MA task orders (MATOs) may be issued by FEMA for specific requirements, personnel, location(s), date(s), and duration of assignment(s). 
2. Agencies may be reimbursed for all eligible expenses pursuant to 44 CFR. Supporting documentation is required for reimbursement. Work that falls within the statutory authority of the performing Federal agency is not eligible for FEMA reimbursement.
3. All equipment and supply purchases must be coordinated with FEMA.  If approved, documentation is necessary to ensure reimbursement. 
4. Activation of agency command center(s), if required, must be coordinated with FEMA as a separate MA.   
5. The mission-assigned agency is responsible for ensuring that all activity is properly authorized, goods are received, services are provided, and that costs are reasonable and supported by documentation maintained by the respective agency. 
6. MAs shall be considered for fiscal closure or reduction of obligations 180 days after the projected end date in accordance with the FEMA Policy 104-010-3. For MAs still operationally open, requests for additional obligations may be withheld if no invoicing, ULO Validation, or additional justification has been provided.
7. Prior to departing disaster operations, provide FEMA with details on status of any ongoing actions, property disposition (if applicable), and Financial/Program points of contact.
8. Sharing of Personally Identifiable Information (PII) between the agencies is not authorized by this MA. The agencies must complete an Information Sharing Access Agreement (ISAA), an Interconnection Security Agreement (ISA) and/or a Privacy Threshold Analysis (PTA), if required by either Agency, before data is transferred between the agencies.",2cf36e07-3539-4c7b-bf73-f3a0277a077a,779674d7b1e9156f1bbd8da5f72e8999c196fdd9,2024-08-27T18:24:53.439Z
2024072801,Tropical Storm Debby,Tropical Storm,3605.0,EM,TROPICAL STORM DEBBY,3605EMFLHHS-ASPR01,1,475192,FOS,8,Normal,4,FL,HHS-ASPR,HHS-ASPR (ASST SEC/PREP-RESP),Stafford Act,2024-08-11T00:00:00.000Z,2024-08-11T00:00:00.000Z,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,2024-08-12T00:00:00.000Z,0.0,0.0,1.0,0.0,0.0,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,0.0,1.0,0.0,0.0,Normal,"Amendment 1: Change POP to 8/9/24 to align with the operational completion date.
Activate HHS to NRCC","As directed by and in coordination with FEMA, Health &amp; Human Services (HHS) will provide appropriate personnel to the NRCC and other teams/facilities to support FEMA disaster operations.
Requirements from FEMA:
1. MA task orders (MATOs) may be issued by FEMA for specific requirements, personnel, location(s), date(s), and duration of assignment(s). 
2. Agencies may be reimbursed for all eligible expenses pursuant to 44 CFR. Supporting documentation is required for reimbursement. Work that falls within the statutory authority of the performing Federal agency is not eligible for FEMA reimbursement.
3. All equipment and supply purchases must be coordinated with FEMA.  If approved, documentation is necessary to ensure reimbursement. 
4. Activation of agency command center(s), if required, must be coordinated with FEMA as a separate MA.   
5. The mission-assigned agency is responsible for ensuring that all activity is properly authorized, goods are received, services are provided, and that costs are reasonable and supported by documentation maintained by the respective agency. 
6. MAs shall be considered for fiscal closure or reduction of obligations 180 days after the projected end date in accordance with the FEMA Policy 104-010-3. For MAs still operationally open, requests for additional obligations may be withheld if no invoicing, ULO Validation, or additional justification has been provided.
7. Prior to departing disaster operations, provide FEMA with details on status of any ongoing actions, property disposition (if applicable), and Financial/Program points of contact.
8. Sharing of Personally Identifiable Information (PII) between the agencies is not authorized by this MA. The agencies must complete an Information Sharing Access Agreement (ISAA), an Interconnection Security Agreement (ISA) and/or a Privacy Threshold Analysis (PTA), if required by either Agency, before data is transferred between the agencies.",15d266e1-b478-4e28-ad1c-d7c8a1d00600,eab3bb74a4d110cf15c8ceef42bc508636961175,2024-08-27T18:24:53.439Z
2024072801,Tropical Storm Debby,Tropical Storm,3605.0,EM,TROPICAL STORM DEBBY,3605EMFLHHS-ASPR01,0,474526,FOS,8,Normal,4,FL,HHS-ASPR,HHS-ASPR (ASST SEC/PREP-RESP),Stafford Act,2024-08-05T00:00:00.000Z,2024-08-05T00:00:00.000Z,2024-08-05T00:00:00.000Z,2024-08-12T00:00:00.000Z,2024-08-06T00:00:00.000Z,3000.0,0.0,1.0,0.0,3000.0,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,0.0,1.0,0.0,3000.0,Normal,Activate HHS to NRCC,"As directed by and in coordination with FEMA, Health &amp; Human Services (HHS) will provide appropriate personnel to the NRCC and other teams/facilities to support FEMA disaster operations.
Requirements from FEMA:
1. MA task orders (MATOs) may be issued by FEMA for specific requirements, personnel, location(s), date(s), and duration of assignment(s). 
2. Agencies may be reimbursed for all eligible expenses pursuant to 44 CFR. Supporting documentation is required for reimbursement. Work that falls within the statutory authority of the performing Federal agency is not eligible for FEMA reimbursement.
3. All equipment and supply purchases must be coordinated with FEMA.  If approved, documentation is necessary to ensure reimbursement. 
4. Activation of agency command center(s), if required, must be coordinated with FEMA as a separate MA.   
5. The mission-assigned agency is responsible for ensuring that all activity is properly authorized, goods are received, services are provided, and that costs are reasonable and supported by documentation maintained by the respective agency. 
6. MAs shall be considered for fiscal closure or reduction of obligations 180 days after the projected end date in accordance with the FEMA Policy 104-010-3. For MAs still operationally open, requests for additional obligations may be withheld if no invoicing, ULO Validation, or additional justification has been provided.
7. Prior to departing disaster operations, provide FEMA with details on status of any ongoing actions, property disposition (if applicable), and Financial/Program points of contact.
8. Sharing of Personally Identifiable Information (PII) between the agencies is not authorized by this MA. The agencies must complete an Information Sharing Access Agreement (ISAA), an Interconnection Security Agreement (ISA) and/or a Privacy Threshold Analysis (PTA), if required by either Agency, before data is transferred between the agencies.",2ebe145e-c098-4ecb-9fcc-46ac88567063,44cfc526a36c6193b6d90bd8a5f70c65962aafe2,2024-08-27T18:24:53.439Z
2024072801,Tropical Storm Debby,Tropical Storm,3605.0,EM,TROPICAL STORM DEBBY,3605EMFLGSA01,2,475484,FOS,7,High,4,FL,GSA,GSA (GEN SERVICE ADMIN),Stafford Act,2024-08-13T00:00:00.000Z,2024-08-13T00:00:00.000Z,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,2024-08-14T00:00:00.000Z,-3000.0,0.0,1.0,0.0,-3000.0,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,0.0,1.0,0.0,-3000.0,High,"Amendment 2: This MA is replaced by MA # 4806DR-FL-GSA- 02. The full  $3,000.00 is included in the re-issued mission.
Amendment 1: Change POP to 8/9/24 to align with the operational completion date. 
Activate GSA to NRCC, or other teams and facilities as requested.","As directed by and in coordination with FEMA, General Services Administration (GSA) will provide appropriate personnel to the NRCC, or other teams and facilities as requested in support of disaster operations. 
Activates may include, but are not limited to the following:
- ESF7 support
-Emergency leasing services for needed space/facilities as requested by FEMA
- GSA Lease Contracting Officers (LCOs) and others as needed.
Requirements from FEMA:
1. MA task orders (MATOs) may be issued by FEMA for specific requirements, personnel, location(s), date(s), and duration of assignment(s). 
2. Agencies may be reimbursed for all eligible expenses pursuant to 44 CFR. Supporting documentation is required for reimbursement. Work that falls within the statutory authority of the performing Federal agency is not eligible for FEMA reimbursement.
3. All equipment and supply purchases must be coordinated with FEMA.  If approved, documentation is necessary to ensure reimbursement. 
4. Activation of agency command center(s), if required, must be coordinated with FEMA as a separate MA.   
5. The mission-assigned agency is responsible for ensuring that all activity is properly authorized, goods are received, services are provided, and that costs are reasonable and supported by documentation maintained by the respective agency. 
6. MAs shall be considered for fiscal closure or reduction of obligations 180 days after the projected end date in accordance with the FEMA Policy 104-010-3. For MAs still operationally open, requests for additional obligations may be withheld if no invoicing, ULO Validation, or additional justification has been provided.
7. Prior to departing disaster operations, provide FEMA with details on status of any ongoing actions, property disposition (if applicable), and Financial/Program points of contact.
8. Sharing of Personally Identifiable Information (PII) between the agencies is not authorized by this MA. The agencies must complete an Information Sharing Access Agreement (ISAA), an Interconnection Security Agreement (ISA) and/or a Privacy Threshold Analysis (PTA), if required by either Agency, before data is transferred between the agencies.
",1223bbed-713d-4b32-aa3a-7d484bc568ac,a8480113fd3e91f60061d081e951d85989784cae,2024-08-27T18:24:53.439Z
2024072801,Tropical Storm Debby,Tropical Storm,3605.0,EM,TROPICAL STORM DEBBY,3605EMFLGSA01,1,475142,FOS,7,High,4,FL,GSA,GSA (GEN SERVICE ADMIN),Stafford Act,2024-08-09T00:00:00.000Z,2024-08-09T00:00:00.000Z,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,2024-08-09T00:00:00.000Z,0.0,0.0,1.0,0.0,0.0,2024-08-05T00:00:00.000Z,2024-08-09T00:00:00.000Z,0.0,1.0,0.0,0.0,High,"Amendment 1: Change POP to 8/9/24 to align with the operational completion date. 

Activate GSA to NRCC, or other teams and facilities as requested.","As directed by and in coordination with FEMA, General Services Administration (GSA) will provide appropriate personnel to the NRCC, or other teams and facilities as requested in support of disaster operations. 
Activates may include, but are not limited to the following:
- ESF7 support
-Emergency leasing services for needed space/facilities as requested by FEMA
- GSA Lease Contracting Officers (LCOs) and others as needed.
Requirements from FEMA:
1. MA task orders (MATOs) may be issued by FEMA for specific requirements, personnel, location(s), date(s), and duration of assignment(s). 
2. Agencies may be reimbursed for all eligible expenses pursuant to 44 CFR. Supporting documentation is required for reimbursement. Work that falls within the statutory authority of the performing Federal agency is not eligible for FEMA reimbursement.
3. All equipment and supply purchases must be coordinated with FEMA.  If approved, documentation is necessary to ensure reimbursement. 
4. Activation of agency command center(s), if required, must be coordinated with FEMA as a separate MA.   
5. The mission-assigned agency is responsible for ensuring that all activity is properly authorized, goods are received, services are provided, and that costs are reasonable and supported by documentation maintained by the respective agency. 
6. MAs shall be considered for fiscal closure or reduction of obligations 180 days after the projected end date in accordance with the FEMA Policy 104-010-3. For MAs still operationally open, requests for additional obligations may be withheld if no invoicing, ULO Validation, or additional justification has been provided.
7. Prior to departing disaster operations, provide FEMA with details on status of any ongoing actions, property disposition (if applicable), and Financial/Program points of contact.
8. Sharing of Personally Identifiable Information (PII) between the agencies is not authorized by this MA. The agencies must complete an Information Sharing Access Agreement (ISAA), an Interconnection Security Agreement (ISA) and/or a Privacy Threshold Analysis (PTA), if required by either Agency, before data is transferred between the agencies.
",714d920f-4a48-4055-9a0c-e5842cdd4464,b1d224d64216fd9e3040575723fdf3cc99568613,2024-08-27T18:24:53.439Z
